[ID]	[KEY/ABSTRACT]	[KEYWORDS]	[DISCOURSE (T/I/B/C)]	[NUM_PARAGRAPHS]	[PARAGRAPH]	[PREVIOUS_PARAGRAPH]
plot-14_0	K	blade runner 2: the edge of human[SEP]fateful duel beside[SEP]barry shoots quin[SEP]barry holds quin	I	1	<o> Nora and her family plan to leverage their finances through marriage, while Barry holds Quin in contempt and escalates the situation until a fateful duel beside a river when Barry shoots Quin.	NA
plot-14_0	K	blade runner 2: the edge of human[SEP]countryside towards dublin	I	1	<o> In the aftermath, Barry is urged to flee from incoming police and head through the countryside towards Dublin, but along the way he is robbed of purse, pistol, and horse by Captain Feeney, an infamous highwayman.	NA
plot-14_0	K	blade runner 2: the edge of human[SEP]promotional spiel	I	1	<o> Dejected, Barry carries on to the next town, where he hears a promotional spiel to join the British Army, offering the chance at fame and glory (and a lifelong pension) in return for good service.	NA
plot-14_0	K	blade runner 2: the edge of human[SEP]barry encounters captain grogan[SEP]hearted family friend	I	1	<o> Some time after joining the regiment, Barry encounters Captain Grogan, a warm-hearted family friend.	NA
plot-14_0	K	blade runner 2: the edge of human[SEP]dueling pistol[SEP]fact kill quin	I	1	<o> Grogan informs him that Barry did not in fact kill Quin, his dueling pistol having only been loaded with tow.	NA
plot-14_0	K	blade runner 2: the edge of human[SEP]lucrative marriage	I	1	<o> The duel was staged by Nora's family to be rid of Barry so that their finances would be secured through a lucrative marriage.	NA
plot-14_0	K	blade runner 2: the edge of human[SEP]fatally wounded	I	1	<o> Barry’s regiment is sent to Germany to fight in the Seven Years' War, where Captain Grogan is fatally wounded by the French in a skirmish at the Battle of Minden.	NA
plot-14_0	K	blade runner 2: the edge of human[SEP]identification papers	I	1	<o> Fed up with the war, Barry deserts the army, stealing an officer courier's uniform, horse, and identification papers.	NA
plot-14_0	K	blade runner 2: the edge of human[SEP]prussian captain potzdorf	I	1	<o> En route to neutral Holland he encounters the Prussian Captain Potzdorf, who, seeing through his disguise, offers him the choice of being turned back over to the British where he will be shot as a deserter, or enlisting in the Prussian Army.	NA
plot-14_0	K	blade runner 2: the edge of human[SEP]special commendation	I	1	<o> Barry enlists in his second army and later receives a special commendation from Frederick the Great for saving Potzdorf's life in a battle.	NA
plot-14_0	K	blade runner 2: the edge of human[SEP]chevalier de balibari[SEP]two years later	I	1	<o> Two years later, after the war ends in 1763, Barry is employed by Captain Potzdorf's uncle in the Prussian Ministry of Police to become the servant of the Chevalier de Balibari, an expirate Irishman and professional gambler.	NA
plot-14_0	K	blade runner 2: the edge of human[SEP]prussians suspect	I	1	<o> The Prussians suspect he is a spy and send Barry as an undercover agent to verify this.	NA
plot-14_0	K	blade runner 2: the edge of human[SEP]fine eyesight relay information[SEP]chevalier right away	I	1	<o> Barry reveals himself to the Chevalier right away and they become confederates at the card table, where Barry and his fine eyesight relay information to his partner.	NA
plot-14_0	K	blade runner 2: the edge of human[SEP]demands satisfaction	I	1	<o> After he and the Chevalier cheat the Prince of Tübingen at the card table, the Prince accuses the Chevalier (without proof) and refuses to pay his debt and demands satisfaction.	NA
plot-14_0	K	blade runner 2: the edge of human[SEP]allowing another meeting	I	1	<o> When Barry relays this to his Prussian handlers, they (still suspecting that the Chevalier is a spy) are wary of allowing another meeting between the Chevalier and the Prince.	NA
plot-14_0	K	blade runner 2: the edge of human[SEP]prussian territory	I	1	<o> The next morning, Barry, under disguise as the Chevalier, is escorted from Prussian territory by Captain Potzdorf and other Prussian officers.	NA
plot-14_0	K	blade runner 2: the edge of human[SEP]barry forcing payment	I	1	<o> Over the next few years, Barry and the Chevalier travel the spas and parlors of Europe, profiting from their gambling with Barry forcing payment from reluctant debtors with sword duels.	NA
plot-14_0	K	blade runner 2: the edge of human[SEP]marisa berenson ).	I	1	<o> At a gambling table in Spa, Belgium, he encounters the beautiful and wealthy Countess of Lyndon (Marisa Berenson).	NA
plot-14_0	K	blade runner 2: the edge of human[SEP]frank middlemass ).[SEP]sir charles lyndon	I	1	<o> He seduces and later marries her after the death of her elderly husband, Sir Charles Lyndon (Frank Middlemass).	NA
plot-14_0	K	blade runner 2: the edge of human[SEP]barry takes	I	1	<o> In 1773, Barry takes the Countess' last name in marriage and settles in England to enjoy her wealth, still with no money of his own.	NA
plot-14_0	K	blade runner 2: the edge of human[SEP]common opportunist	I	1	<o> Lord Bullingdon, Lady Lyndon's ten-year-old son by Sir Charles, does not approve of the marriage and quickly comes to despise Barry, calling him a 'common opportunist' who does not truly love his mother.	NA
plot-14_0	K	blade runner 2: the edge of human[SEP]countess bears barry	I	1	<o> The Countess bears Barry a son, Bryan Patrick, but the marriage is unhappy: Barry is openly unfaithful and enjoys spending his wife's money on self-indulgent luxuries, while keeping his wife in seclusion.	NA
plot-14_0	K	blade runner 2: the edge of human[SEP]lyndon estate	I	1	<o> Some years later, Barry's mother comes to live with him at the Lyndon estate.	NA
plot-14_0	K	blade runner 2: the edge of human[SEP]born son lord bullingdon[SEP]son bryan penniless[SEP]wealth would go	I	1	<o> She warns her son that if Lady Lyndon were to die, all her wealth would go to her first-born son Lord Bullingdon, leaving Barry and his son Bryan penniless.	NA
plot-14_0	K	blade runner 2: the edge of human[SEP]influential lord wendover[SEP]expend even larger sums	I	1	<o> To further this goal, he cultivates the acquaintance of the influential Lord Wendover and begins to expend even larger sums of money to ingratiate himself to high society.	NA
plot-14_0	K	blade runner 2: the edge of human[SEP]young adult lord bullingdon crashes	I	1	<o> A now young adult Lord Bullingdon crashes the event where he publicly enumerates the reasons that he detests his stepfather so dearly, declaring it his intent to leave the family estate for as long as Barry remains there and married to his mother.	NA
plot-14_0	K	blade runner 2: the edge of human[SEP]barry savagely assaults bullingdon	I	1	<o> Seething with hatred, Barry savagely assaults Bullingdon until he is pulled off by the guests.	NA
plot-14_0	K	blade runner 2: the edge of human[SEP]powerful friends	I	1	<o> This loses Barry all the wealthy and powerful friends he has worked so hard to entreat and he is cast out of polite society.	NA
plot-14_0	K	blade runner 2: the edge of human[SEP]bullingdon makes good	I	1	<o> Nevertheless, Bullingdon makes good on his word by leaving the estate and England itself for parts unknown.	NA
plot-14_0	K	blade runner 2: the edge of human[SEP]overindulgent	I	1	<o> In contrast to his mistreatment of his stepson, Barry proves an overindulgent and doting father to Bryan, with whom he spends all his time after Bullingdon's departure.	NA
plot-14_0	K	blade runner 2: the edge of human[SEP]ninth birthday	I	1	<o> He cannot refuse his son anything, and succumbs to Bryan's insistence on receiving a full-grown horse for his ninth birthday.	NA
plot-14_0	K	blade runner 2: the edge of human[SEP]spoiled bryan disobeys	I	1	<o> The spoiled Bryan disobeys his parents' direct instructions that Bryan ride the horse only in the presence of his father, is thrown by the horse, is paralyzed, and dies a few days later from his injuries.	NA
plot-14_0	K	blade runner 2: the edge of human[SEP]lady lyndon seeks solace[SEP]reverend samuel runt[SEP]stricken barry turns	I	1	<o> The grief-stricken Barry turns to alcohol, while Lady Lyndon seeks solace in religion, assisted by the Reverend Samuel Runt, who had been tutor first to Lord Bullingdon and then to Bryan.	NA
plot-14_0	K	blade runner 2: the edge of human[SEP]influence worsens lady lyndon[SEP]lady lyndon grieve	I	1	<o> Left in charge of the families' affairs while Barry and Lady Lyndon grieve, Barry's mother dismisses the Reverend, both because the family no longer needs (nor can afford, due to Barry's spending debts) a tutor and for fear that his influence worsens Lady Lyndon's condition.	NA
plot-14_0	K	blade runner 2: the edge of human[SEP]lady lyndon later attempts suicide[SEP]plunging even deeper	I	1	<o> Plunging even deeper into grief, Lady Lyndon later attempts suicide (though she ingests only enough poison to make herself ill).	NA
plot-14_0	K	blade runner 2: the edge of human[SEP]lord bullingdon returns[SEP]finds barry drunk	I	1	<o> Upon hearing of these events, Lord Bullingdon returns to England where he finds Barry drunk in a gentlemen's club, mourning the loss of his son rather than being with Lady Lyndon.	NA
plot-14_0	K	blade runner 2: the edge of human[SEP]toss gives bullingdon	I	1	<o> A coin-toss gives Bullingdon the right of first fire, but he nervously misfires his pistol as he prepares to shoot.	NA
plot-14_0	K	blade runner 2: the edge of human[SEP]unmoved bullingdon refuses	I	1	<o> Barry, reluctant to shoot Bullingdon, magnanimously fires into the ground, but the unmoved Bullingdon refuses to let the duel end, claiming he has not received "satisfaction".	NA
plot-14_0	K	blade runner 2: the edge of human[SEP]surgeon informs barry	I	1	<o> At a nearby inn, a surgeon informs Barry that the leg will need to be amputated below the knee if he is to survive.	NA
plot-14_0	K	blade runner 2: the edge of human[SEP]five hundred guineas[SEP]barry ever return	I	1	<o> A few days later, Bullington sends a very nervous Graham to the inn with a proposition: Lord Bullingdon will grant Barry an annuity of five hundred guineas a year on the condition that he leave England, with payments ending the moment should Barry ever return.	NA
plot-14_0	K	blade runner 2: the edge of human[SEP]bank accounts exhausted	I	1	<o> Otherwise, with his credit and bank accounts exhausted, Barry's creditors and bill collectors will assuredly see that he is jailed.	NA
plot-14_0	K	blade runner 2: the edge of human[SEP]barry went first back[SEP]former success ).	I	1	<o> The narrator states that Barry went first back to Ireland with his mother, then to the European continent to resume his former profession of gambler (though without his former success).	NA
plot-14_0	K	blade runner 2: the edge of human[SEP]ever saw lady lyndon	I	1	<o> Barry kept his word and never returned to England or ever saw Lady Lyndon again.	NA
plot-14_0	K	blade runner 2: the edge of human[SEP]aged lady lyndon signing barry	I	1	<o> The final scene (set in December 1789) shows a middle-aged Lady Lyndon signing Barry's annuity cheque as her son looks on.	NA
